spec_id,original_path,candidate_path,exists_after_remap,is_test_path,notes
SPEC-008-1-06,intake/handlers/logs_handler.ts,,false,false,
SPEC-008-1-06,intake/handlers/feedback_handler.ts,,false,false,
SPEC-008-1-06,intake/handlers/kill_handler.ts,,false,false,
SPEC-008-1-07,intake/events/event_types.ts,,false,false,
SPEC-008-1-07,intake/events/event_bus.ts,,false,false,
SPEC-008-1-07,intake/core/shutdown.ts,,false,false,
SPEC-008-1-08,intake/__tests__/sanitizer.test.ts,,false,true,
SPEC-008-1-08,intake/__tests__/authz_engine.test.ts,,false,true,
SPEC-008-1-08,intake/__tests__/rate_limiter.test.ts,,false,true,
SPEC-008-1-08,intake/__tests__/duplicate_detector.test.ts,,false,true,
SPEC-008-1-08,intake/__tests__/request_parser.test.ts,,false,true,
SPEC-008-1-08,intake/__tests__/request_queue.test.ts,,false,true,
SPEC-008-1-08,intake/__tests__/state_machine.test.ts,,false,true,
SPEC-008-1-08,intake/__tests__/intake_router.test.ts,,false,true,
SPEC-008-1-09,intake/__tests__/integration/submit_flow.test.ts,,false,true,
SPEC-008-1-09,intake/__tests__/integration/authz_chain.test.ts,,false,true,
SPEC-008-1-09,intake/__tests__/integration/starvation.test.ts,,false,true,
SPEC-008-1-09,intake/__tests__/integration/full_lifecycle.test.ts,,false,true,
SPEC-008-1-09,intake/__tests__/security/injection_corpus.test.ts,,false,true,
SPEC-008-1-09,intake/__tests__/security/authz_boundary.test.ts,,false,true,
SPEC-008-1-09,intake/__tests__/security/rate_limit.test.ts,,false,true,
SPEC-008-1-09,intake/__tests__/security/state_transition.test.ts,,false,true,
SPEC-008-2-01,intake/adapters/claude_adapter.ts,,false,false,
SPEC-008-2-02,intake/adapters/claude_arg_parser.ts,,false,false,
SPEC-008-2-02,intake/adapters/claude_identity.ts,,false,false,
SPEC-008-2-02,intake/adapters/claude_adapter.ts,,false,false,
SPEC-008-2-03,intake/notifications/formatters/cli_formatter.ts,,false,false,
SPEC-008-2-03,intake/adapters/claude_adapter.ts,,false,false,
SPEC-008-2-04,intake/adapters/claude_command_bridge.ts,,false,false,
SPEC-008-2-04,intake/__tests__/adapters/claude_adapter.test.ts,,false,true,
SPEC-008-2-04,intake/__tests__/adapters/claude_arg_parser.test.ts,,false,true,
SPEC-008-2-04,intake/__tests__/adapters/claude_identity.test.ts,,false,true,
SPEC-008-2-04,intake/__tests__/integration/claude_app_e2e.test.ts,,false,true,
SPEC-008-3-01,intake/adapters/discord/discord_client.ts,,false,false,
SPEC-008-3-01,intake/adapters/discord/discord_commands.ts,,false,false,
SPEC-008-3-01,package.json,,false,false,
SPEC-008-3-02,intake/adapters/discord/discord_adapter.ts,,false,false,
SPEC-008-3-02,intake/adapters/discord/discord_identity.ts,,false,false,
SPEC-008-3-03,intake/notifications/formatters/discord_formatter.ts,,false,false,
SPEC-008-3-03,intake/adapters/discord/discord_components.ts,,false,false,
SPEC-008-3-03,intake/adapters/discord/discord_interaction_handler.ts,,false,false,
SPEC-008-3-04,intake/adapters/discord/discord_adapter.ts,,false,false,
SPEC-008-3-04,intake/adapters/discord/discord_rate_limiter.ts,,false,false,
SPEC-008-3-05,intake/__tests__/adapters/discord/discord_adapter.test.ts,,false,true,
SPEC-008-3-05,intake/__tests__/adapters/discord/discord_commands.test.ts,,false,true,
SPEC-008-3-05,intake/__tests__/adapters/discord/discord_formatter.test.ts,,false,true,
SPEC-008-3-05,intake/__tests__/adapters/discord/discord_components.test.ts,,false,true,
SPEC-008-3-05,intake/__tests__/adapters/discord/discord_interaction_handler.test.ts,,false,true,
SPEC-008-3-05,intake/__tests__/integration/discord_e2e.test.ts,,false,true,
SPEC-008-4-01,intake/adapters/slack/slack_client.ts,,false,false,
SPEC-008-4-01,intake/adapters/slack/slack_server.ts,,false,false,
SPEC-008-4-01,intake/adapters/slack/slack-app-manifest.yaml,,false,false,
SPEC-008-4-01,intake/adapters/slack/slack_verifier.ts,,false,false,
SPEC-008-4-01,package.json,,false,false,
SPEC-008-4-02,intake/adapters/slack/slack_adapter.ts,,false,false,
SPEC-008-4-02,intake/adapters/slack/slack_command_handler.ts,,false,false,
SPEC-008-4-02,intake/adapters/slack/slack_identity.ts,,false,false,
SPEC-008-4-03,intake/notifications/formatters/slack_formatter.ts,,false,false,
SPEC-008-4-03,intake/adapters/slack/slack_components.ts,,false,false,
SPEC-008-4-03,intake/adapters/slack/slack_interaction_handler.ts,,false,false,
SPEC-008-4-04,intake/adapters/slack/slack_adapter.ts,,false,false,
SPEC-008-4-04,intake/adapters/slack/slack_socket_mode.ts,,false,false,
SPEC-008-4-04,intake/adapters/slack/slack_rate_limiter.ts,,false,false,
SPEC-008-4-05,intake/adapters/slack/slack_adapter.ts,,false,false,
SPEC-008-4-05,intake/__tests__/adapters/slack/slack_adapter.test.ts,,false,true,
SPEC-008-4-05,intake/__tests__/adapters/slack/slack_verifier.test.ts,,false,true,
SPEC-008-4-05,intake/__tests__/adapters/slack/slack_formatter.test.ts,,false,true,
SPEC-008-4-05,intake/__tests__/adapters/slack/slack_components.test.ts,,false,true,
SPEC-008-4-05,intake/__tests__/adapters/slack/slack_interaction_handler.test.ts,,false,true,
SPEC-008-4-05,intake/__tests__/integration/slack_e2e.test.ts,,false,true,
SPEC-008-4-05,intake/__tests__/security/slack_replay.test.ts,,false,true,
SPEC-008-5-01,intake/notifications/notification_engine.ts,,false,false,
SPEC-008-5-02,intake/notifications/digest_scheduler.ts,,false,false,
SPEC-008-5-02,intake/notifications/formatters/cli_formatter.ts,,false,false,
SPEC-008-5-02,intake/notifications/formatters/discord_formatter.ts,,false,false,
SPEC-008-5-02,intake/notifications/formatters/slack_formatter.ts,,false,false,
SPEC-008-5-03,intake/conversation/conversation_manager.ts,,false,false,
SPEC-008-5-03,intake/conversation/timeout_handler.ts,,false,false,
SPEC-009-1-1,src/trust/types.ts,,false,false,
SPEC-009-1-1,src/trust/gate-matrix.ts,,false,false,
SPEC-009-1-2,src/trust/trust-resolver.ts,,false,false,
SPEC-009-1-2,src/trust/trust-config.ts,,false,false,
SPEC-009-1-3,src/trust/trust-change-manager.ts,,false,false,
SPEC-009-1-4,src/trust/trust-engine.ts,,false,false,
SPEC-009-1-4,src/trust/index.ts,,false,false,
SPEC-009-1-4,src/trust/__tests__/trust-resolver.test.ts,,false,true,
SPEC-009-1-4,src/trust/__tests__/gate-matrix.test.ts,,false,true,
SPEC-009-1-4,src/trust/__tests__/trust-change-manager.test.ts,,false,true,
SPEC-009-1-4,src/trust/__tests__/trust-engine.test.ts,,false,true,
SPEC-009-1-4,src/trust/__tests__/trust-engine.integration.test.ts,,false,true,
SPEC-009-2-1,src/escalation/types.ts,,false,false,
SPEC-009-2-1,src/escalation/classifier.ts,,false,false,
SPEC-009-2-2,src/escalation/formatter.ts,,false,false,
SPEC-009-2-3,src/escalation/routing-engine.ts,,false,false,
SPEC-009-2-3,src/escalation/chain-manager.ts,,false,false,
SPEC-009-2-4,src/escalation/escalation-engine.ts,,false,false,
SPEC-009-2-4,src/escalation/escalation-config.ts,,false,false,
SPEC-009-2-4,src/escalation/index.ts,,false,false,
SPEC-009-2-4,src/escalation/__tests__/classifier.test.ts,,false,true,
SPEC-009-2-4,src/escalation/__tests__/formatter.test.ts,,false,true,
SPEC-009-2-4,src/escalation/__tests__/routing-engine.test.ts,,false,true,
SPEC-009-2-4,src/escalation/__tests__/chain-manager.test.ts,,false,true,
SPEC-009-2-4,src/escalation/__tests__/escalation-engine.test.ts,,false,true,
SPEC-009-2-4,src/escalation/__tests__/escalation-engine.integration.test.ts,,false,true,
SPEC-009-3-1,src/escalation/response-types.ts,,false,false,
SPEC-009-3-1,src/escalation/response-parser.ts,,false,false,
SPEC-009-3-1,src/escalation/response-validator.ts,,false,false,
SPEC-009-3-2,src/escalation/action-resolver.ts,,false,false,
SPEC-009-3-2,src/escalation/pipeline-resumption.ts,,false,false,
SPEC-009-3-3,src/escalation/re-escalation-manager.ts,,false,false,
SPEC-009-3-3,src/escalation/gate-approval-templates.ts,,false,false,
SPEC-009-3-4,src/escalation/human-response-handler.ts,,false,false,
SPEC-009-3-4,src/escalation/__tests__/response-parser.test.ts,,false,true,
SPEC-009-3-4,src/escalation/__tests__/response-validator.test.ts,,false,true,
SPEC-009-3-4,src/escalation/__tests__/action-resolver.test.ts,,false,true,
SPEC-009-3-4,src/escalation/__tests__/re-escalation-manager.test.ts,,false,true,
SPEC-009-3-4,src/escalation/__tests__/human-response-handler.test.ts,,false,true,
SPEC-009-3-4,src/escalation/__tests__/response-handler.integration.test.ts,,false,true,
SPEC-009-4-1,src/emergency/types.ts,,false,false,
SPEC-009-4-1,src/emergency/abort-manager.ts,,false,false,
SPEC-009-4-2,src/emergency/state-snapshot.ts,,false,false,
SPEC-009-4-2,src/emergency/kill-switch.ts,,false,false,
SPEC-009-4-3,src/emergency/halted-gate.ts,,false,false,
SPEC-009-4-3,src/emergency/pause-resume.ts,,false,false,
SPEC-009-4-3,src/emergency/emergency-config.ts,,false,false,
SPEC-009-4-4,src/emergency/state-persistence.ts,,false,false,
SPEC-009-4-4,src/emergency/index.ts,,false,false,
SPEC-009-4-4,src/emergency/__tests__/abort-manager.test.ts,,false,true,
SPEC-009-4-4,src/emergency/__tests__/kill-switch.test.ts,,false,true,
SPEC-009-4-4,src/emergency/__tests__/state-snapshot.test.ts,,false,true,
SPEC-009-4-4,src/emergency/__tests__/halted-gate.test.ts,,false,true,
SPEC-009-4-4,src/emergency/__tests__/pause-resume.test.ts,,false,true,
SPEC-009-4-4,src/emergency/__tests__/kill-switch.integration.test.ts,,false,true,
SPEC-009-5-1,src/audit/types.ts,,false,false,
SPEC-009-5-1,src/audit/event-writer.ts,,false,false,
SPEC-009-5-2,src/audit/hash-chain.ts,,false,false,
SPEC-009-5-2,src/audit/hash-verifier.ts,,false,false,
SPEC-009-5-3,src/audit/decision-replay.ts,,false,false,
SPEC-009-5-3,src/audit/log-archival.ts,,false,false,
SPEC-009-5-4,src/notifications/types.ts,,false,false,
SPEC-009-5-4,src/notifications/adapters/cli-adapter.ts,,false,false,
SPEC-009-5-4,src/notifications/adapters/discord-adapter.ts,,false,false,
SPEC-009-5-4,src/notifications/adapters/slack-adapter.ts,,false,false,
SPEC-009-5-4,src/notifications/adapters/file-drop-adapter.ts,,false,false,
SPEC-009-5-5,src/notifications/delivery-manager.ts,,false,false,
SPEC-009-5-5,src/notifications/batcher.ts,,false,false,
SPEC-009-5-6,src/notifications/dnd-filter.ts,,false,false,
SPEC-009-5-6,src/notifications/fatigue-detector.ts,,false,false,
SPEC-009-5-6,src/notifications/systemic-failure-detector.ts,,false,false,
SPEC-009-5-7,src/audit/audit-trail-engine.ts,,false,false,
SPEC-009-5-7,src/notifications/notification-framework.ts,,false,false,
SPEC-009-5-7,src/audit/audit-config.ts,,false,false,
SPEC-009-5-7,src/notifications/notification-config.ts,,false,false,
SPEC-009-5-7,src/audit/index.ts,,false,false,
SPEC-009-5-7,src/notifications/index.ts,,false,false,
SPEC-009-5-7,src/audit/__tests__/event-writer.test.ts,,false,true,
SPEC-009-5-7,src/audit/__tests__/hash-chain.test.ts,,false,true,
SPEC-009-5-7,src/audit/__tests__/hash-verifier.test.ts,,false,true,
SPEC-009-5-7,src/audit/__tests__/decision-replay.test.ts,,false,true,
SPEC-009-5-7,src/audit/__tests__/log-archival.test.ts,,false,true,
SPEC-009-5-7,src/notifications/__tests__/batcher.test.ts,,false,true,
SPEC-009-5-7,src/notifications/__tests__/dnd-filter.test.ts,,false,true,
SPEC-009-5-7,src/notifications/__tests__/fatigue-detector.test.ts,,false,true,
SPEC-009-5-7,src/notifications/__tests__/systemic-failure-detector.test.ts,,false,true,
SPEC-009-5-7,src/notifications/__tests__/delivery-manager.test.ts,,false,true,
SPEC-009-5-7,src/audit/__tests__/audit-trail.integration.test.ts,,false,true,
SPEC-009-5-7,src/notifications/__tests__/notification-framework.integration.test.ts,,false,true,
SPEC-011-1-01,bin/autonomous-dev.sh,,false,false,
SPEC-011-1-02,bin/autonomous-dev.sh,,false,false,
SPEC-011-1-03,intake/adapters/cli_adapter.ts,,false,false,
SPEC-011-1-03,intake/adapters/cli_adapter.test.ts,,false,false,
SPEC-011-1-03,package.json,,false,false,
SPEC-011-1-04,bin/autonomous-dev.sh,,false,false,
SPEC-011-1-04,tests/bats/test_cli_dispatcher.bats,,false,true,
SPEC-011-1-04,intake/adapters/cli_adapter.test.ts,,false,false,
SPEC-011-1-04,package.json,,false,false,
SPEC-011-2-01,commands/_shared/command_template.yaml,,false,false,
SPEC-011-2-01,commands/_shared/arg_schemas.yaml,,false,false,
SPEC-011-2-01,commands/_shared/bridge_proxy.sh,,false,false,
SPEC-011-2-01,commands/autonomous-dev-submit.md,,false,false,
SPEC-011-2-01,commands/autonomous-dev-status.md,,false,false,
SPEC-011-2-01,commands/autonomous-dev-list.md,,false,false,
SPEC-011-2-01,commands/autonomous-dev-cancel.md,,false,false,
SPEC-011-2-01,commands/autonomous-dev-pause.md,,false,false,
SPEC-011-2-01,commands/autonomous-dev-resume.md,,false,false,
SPEC-011-2-01,commands/autonomous-dev-priority.md,,false,false,
SPEC-011-2-01,commands/autonomous-dev-logs.md,,false,false,
SPEC-011-2-01,commands/autonomous-dev-feedback.md,,false,false,
SPEC-011-2-01,commands/autonomous-dev-kill.md,,false,false,
SPEC-011-2-02,intake/adapters/claude_command_bridge.ts,,false,false,
SPEC-011-2-02,intake/adapters/types.ts,,false,false,
SPEC-011-2-02,intake/router.ts,,false,false,
SPEC-011-2-02,package.json,,false,false,
SPEC-011-2-03,tests/unit/claude_command_bridge.test.ts,,false,true,
SPEC-011-2-03,tests/integration/claude_commands.test.ts,,false,true,
SPEC-011-2-03,tests/fixtures/bridge/missing_module/,,false,true,
SPEC-011-2-03,tests/fixtures/bridge/locked_db.sqlite3,,false,true,
SPEC-011-2-03,docs/bridge_contract.md,,false,false,
SPEC-011-2-03,docs/manual_verification/PLAN-011-2.md,,false,false,
SPEC-011-3-01,package.json,,false,false,
SPEC-011-3-01,intake/adapters/discord/main.ts,,false,false,
SPEC-011-3-01,intake/adapters/discord/main.ts,,false,false,
SPEC-011-3-02,intake/adapters/discord/main.ts,,false,false,
SPEC-011-3-02,intake/adapters/discord/discord_commands.ts,,false,false,
SPEC-011-3-02,intake/__tests__/adapters/discord/command_registration.test.ts,,false,true,
SPEC-011-3-03,intake/adapters/discord/main.ts,,false,false,
SPEC-011-3-03,intake/adapters/discord/discord_threads.ts,,false,false,
SPEC-011-3-03,intake/adapters/discord/discord_components.ts,,false,false,
SPEC-011-3-03,intake/__tests__/adapters/discord/reply_routing.test.ts,,false,true,
SPEC-011-3-04,intake/adapters/discord/main.ts,,false,false,
SPEC-011-3-04,intake/adapters/discord/discord_rate_limiter.ts,,false,false,
SPEC-011-3-04,intake/adapters/discord/discord_replies.ts,,false,false,
SPEC-011-3-04,contrib/systemd/discord-bot.service,,false,false,
SPEC-011-3-04,contrib/launchd/dev.autonomous.discord-bot.plist,,false,false,
SPEC-011-3-04,intake/__tests__/adapters/discord/lifecycle.test.ts,,false,true,
SPEC-011-3-05,intake/__tests__/adapters/discord/discord_service.test.ts,,false,true,
SPEC-011-3-05,intake/__tests__/adapters/discord/signature_verification.test.ts,,false,true,
SPEC-011-3-05,intake/__tests__/integration/discord_service_e2e.test.ts,,false,true,
SPEC-011-3-05,intake/__tests__/helpers/discord_mocks.ts,,false,true,
SPEC-011-4-01,intake/adapters/slack/main.ts,,false,false,
SPEC-011-4-02,intake/adapters/slack/main.ts,,false,false,
SPEC-011-4-03,intake/adapters/slack/main.ts,,false,false,
SPEC-011-4-03,intake/adapters/slack/slack-app-manifest.yaml,,false,false,
SPEC-011-4-04,intake/adapters/slack/main.ts,,false,false,
SPEC-011-4-04,intake/adapters/slack/slack-app-manifest.yaml,,false,false,
SPEC-011-4-04,intake/adapters/slack/systemd/autonomous-dev-slack.service,,false,false,
SPEC-011-4-04,intake/adapters/slack/launchd/com.autonomous-dev.slack.plist,,false,false,
SPEC-011-4-05,intake/__tests__/adapters/slack/main.test.ts,,false,true,
SPEC-011-4-05,intake/__tests__/adapters/slack/fixtures/payloads.ts,,false,true,
SPEC-011-4-05,intake/__tests__/adapters/slack/helpers/sign.ts,,false,true,
SPEC-012-1-01,intake/core/handoff_manager.ts,,false,false,
SPEC-012-1-01,intake/core/types.ts,,false,false,
SPEC-012-1-01,intake/core/path_security.ts,,false,false,
SPEC-012-1-01,intake/core/file_lock.ts,,false,false,
SPEC-012-1-02,intake/core/handoff_manager.ts,,false,false,
SPEC-012-1-02,intake/core/state_artifact.ts,,false,false,
SPEC-012-1-02,intake/router/request_submitter.ts,,false,false,
SPEC-012-1-02,intake/router/rollback_handler.ts,,false,false,
SPEC-012-1-03,intake/daemon/state_reader.ts,,false,false,
SPEC-012-1-03,intake/daemon/acknowledger.ts,,false,false,
SPEC-012-1-03,intake/daemon/partial_failure_classifier.ts,,false,false,
SPEC-012-1-04,intake/recovery/recovery_runner.ts,,false,false,
SPEC-012-1-04,intake/recovery/temp_cleanup.ts,,false,false,
SPEC-012-1-04,intake/recovery/promotion.ts,,false,false,
SPEC-012-1-04,intake/recovery/journal_replay.ts,,false,false,
SPEC-012-1-04,tests/core/test_handoff_manager.test.ts,,false,true,
SPEC-012-1-04,tests/recovery/test_recovery.test.ts,,false,true,
SPEC-012-1-04,tests/integration/test_intake_daemon_handoff.test.ts,,false,true,
SPEC-012-2-01,intake/db/migrations/002_add_source_metadata.sql,,false,false,
SPEC-012-2-01,intake/db/schema.sql,,false,false,
SPEC-012-2-02,intake/db/migrator.ts,,false,false,
SPEC-012-2-02,intake/db/migrator.types.ts,,false,false,
SPEC-012-2-03,intake/types/request_source.ts,,false,false,
SPEC-012-2-03,intake/db/repository.ts,,false,false,
SPEC-012-2-03,intake/state/state_validator.ts,,false,false,
SPEC-012-2-04,intake/__tests__/db/migration_002.test.ts,,false,true,
SPEC-012-2-04,intake/__tests__/db/repository_source.test.ts,,false,true,
SPEC-012-2-04,intake/__tests__/types/request_source.test.ts,,false,true,
SPEC-012-2-04,intake/__tests__/state/state_validator_compat.test.ts,,false,true,
SPEC-012-2-04,intake/__tests__/fixtures/state/v1_0_cli.json,,false,true,
SPEC-012-2-04,intake/__tests__/fixtures/state/v1_1_cli.json,,false,true,
SPEC-012-2-04,intake/__tests__/fixtures/state/v1_1_discord.json,,false,true,
SPEC-012-2-04,intake/__tests__/fixtures/state/v1_1_slack.json,,false,true,
SPEC-012-2-04,intake/__tests__/fixtures/state/v1_1_claude_app.json,,false,true,
SPEC-012-3-01,intake/core/reconciliation_manager.ts,,false,false,
SPEC-012-3-01,intake/core/types/reconciliation.ts,,false,false,
SPEC-012-3-02,intake/core/reconciliation_manager.ts,,false,false,
SPEC-012-3-02,intake/core/types/reconciliation.ts,,false,false,
SPEC-012-3-02,intake/core/two_phase_commit.ts,,false,false,
SPEC-012-3-03,bin/autonomous-dev.sh,,false,false,
SPEC-012-3-03,intake/cli/reconcile_command.ts,,false,false,
SPEC-012-3-03,intake/core/reconciliation_manager.ts,,false,false,
SPEC-012-3-03,intake/core/audit_log.ts,,false,false,
SPEC-012-3-04,intake/__tests__/integration/reconciliation.test.ts,,false,true,
SPEC-012-3-04,intake/__tests__/unit/reconciliation_manager.test.ts,,false,true,
SPEC-012-3-04,intake/__tests__/unit/reconcile_command.test.ts,,false,true,
SPEC-012-3-04,intake/__tests__/fixtures/divergence-fixtures.ts,,false,true,
SPEC-012-3-04,intake/__tests__/helpers/tmp-repo.ts,,false,true,
SPEC-013-1-01,plugins/autonomous-dev-portal/server/.gitkeep,,false,false,
SPEC-013-1-04,plugins/autonomous-dev-portal/tests/integration/install-and-lifecycle.test.bats,,false,true,
SPEC-013-1-04,plugins/autonomous-dev-portal/tests/manual/plugin-list-verification.md,,false,true,
SPEC-013-2-01,package.json,,false,false,
SPEC-013-2-01,tsconfig.json,,false,false,
SPEC-013-2-01,server/server.ts,,false,false,
SPEC-013-2-01,server/lib/config.ts,,false,false,
SPEC-013-2-01,config/portal-defaults.json,,false,false,
SPEC-013-2-02,server/middleware/request-id.ts,,false,false,
SPEC-013-2-02,server/middleware/logging.ts,,false,false,
SPEC-013-2-02,server/middleware/timing.ts,,false,false,
SPEC-013-2-02,server/middleware/error-handler.ts,,false,false,
SPEC-013-2-02,server/middleware/index.ts,,false,false,
SPEC-013-2-02,server/lib/sanitize.ts,,false,false,
SPEC-013-2-03,server/lib/config.ts,,false,false,
SPEC-013-2-03,server/lib/binding.ts,,false,false,
SPEC-013-2-03,server/lib/validation.ts,,false,false,
SPEC-013-2-03,server/lib/oauth-extension.ts,,false,false,
SPEC-013-2-03,server/lib/startup-checks.ts,,false,false,
SPEC-013-2-03,config/portal-defaults.json,,false,false,
SPEC-013-2-04,server/lib/shutdown.ts,,false,false,
SPEC-013-2-04,server/lib/connection-tracker.ts,,false,false,
SPEC-013-2-04,server/middleware/index.ts,,false,false,
SPEC-013-2-05,tests/unit/config.test.ts,,false,true,
SPEC-013-2-05,tests/unit/binding.test.ts,,false,true,
SPEC-013-2-05,tests/unit/middleware-request-id.test.ts,,false,true,
SPEC-013-2-05,tests/unit/middleware-logging.test.ts,,false,true,
SPEC-013-2-05,tests/unit/middleware-error-handler.test.ts,,false,true,
SPEC-013-2-05,tests/unit/connection-tracker.test.ts,,false,true,
SPEC-013-2-05,tests/unit/shutdown.test.ts,,false,true,
SPEC-013-2-05,tests/unit/sanitize.test.ts,,false,true,
SPEC-013-2-05,tests/integration/full-server.test.ts,,false,true,
SPEC-013-2-05,tests/integration/shutdown-lifecycle.test.ts,,false,true,
SPEC-013-2-05,tests/smoke/startup-benchmark.test.ts,,false,true,
SPEC-013-2-05,tests/helpers/test-server.ts,,false,true,
SPEC-013-3-01,server/routes/dashboard.ts,,false,false,
SPEC-013-3-01,server/routes/request-detail.ts,,false,false,
SPEC-013-3-01,server/routes/approvals.ts,,false,false,
SPEC-013-3-01,server/routes/settings.ts,,false,false,
SPEC-013-3-01,server/routes/costs.ts,,false,false,
SPEC-013-3-01,server/routes/logs.ts,,false,false,
SPEC-013-3-01,server/routes/ops.ts,,false,false,
SPEC-013-3-01,server/routes/audit.ts,,false,false,
SPEC-013-3-01,server/routes/health.ts,,false,false,
SPEC-013-3-01,server/routes/index.ts,,false,false,
SPEC-013-3-01,server/app.ts,,false,false,
SPEC-013-3-02,server/lib/response-utils.ts,,false,false,
SPEC-013-3-02,server/lib/error-handlers.ts,,false,false,
SPEC-013-3-02,server/types/render.ts,,false,false,
SPEC-013-3-02,server/app.ts,,false,false,
SPEC-013-3-03,server/templates/index.ts,,false,false,
SPEC-013-3-03,server/templates/layout/base.tsx,,false,false,
SPEC-013-3-03,server/templates/fragments/navigation.tsx,,false,false,
SPEC-013-3-03,server/templates/fragments/daemon-status-pill.tsx,,false,false,
SPEC-013-3-03,server/templates/fragments/repo-card.tsx,,false,false,
SPEC-013-3-03,server/templates/fragments/request-timeline.tsx,,false,false,
SPEC-013-3-03,server/templates/fragments/approval-item.tsx,,false,false,
SPEC-013-3-03,server/templates/fragments/cost-chart.tsx,,false,false,
SPEC-013-3-03,server/templates/fragments/audit-row.tsx,,false,false,
SPEC-013-3-03,server/templates/views/{dashboard,request-detail,approvals,settings,costs,logs,ops,audit,404,500}.tsx,,false,false,
SPEC-013-3-03,server/lib/daemon-status.ts,,false,false,
SPEC-013-3-03,server/lib/chart-utils.ts,,false,false,
SPEC-013-3-03,package.json,,false,false,
SPEC-013-3-03,tsconfig.json,,false,false,
SPEC-013-3-04,tests/routes/registration.test.ts,,false,true,
SPEC-013-3-04,tests/routes/request-detail.test.ts,,false,true,
SPEC-013-3-04,tests/routes/health.test.ts,,false,true,
SPEC-013-3-04,tests/lib/response-utils.test.ts,,false,true,
SPEC-013-3-04,tests/lib/error-handlers.test.ts,,false,true,
SPEC-013-3-04,tests/lib/daemon-status.test.ts,,false,true,
SPEC-013-3-04,tests/templates/base-layout.snapshot.test.ts,,false,true,
SPEC-013-3-04,tests/templates/fragments.snapshot.test.ts,,false,true,
SPEC-013-3-04,tests/helpers/build-app.ts,,false,true,
SPEC-013-3-04,tests/helpers/mock-heartbeat.ts,,false,true,
SPEC-013-4-01,server/middleware/static-assets.ts,,false,false,
SPEC-013-4-01,server/middleware/compression.ts,,false,false,
SPEC-013-4-01,server/lib/mime-types.ts,,false,false,
SPEC-013-4-01,server/lib/asset-manifest.ts,,false,false,
SPEC-013-4-01,server/helpers/asset-url.ts,,false,false,
SPEC-013-4-01,scripts/hash-assets.sh,,false,false,
SPEC-013-4-01,server/server.ts,,false,false,
SPEC-013-4-01,static/asset-manifest.json,,false,false,
SPEC-013-4-02,static/htmx.min.js,,false,false,
SPEC-013-4-02,static/htmx.min.js.LICENSE,,false,false,
SPEC-013-4-02,scripts/vendor-htmx.sh,,false,false,
SPEC-013-4-02,src/styles/variables.css,,false,false,
SPEC-013-4-02,src/styles/layout.css,,false,false,
SPEC-013-4-02,src/styles/components.css,,false,false,
SPEC-013-4-02,src/styles/utilities.css,,false,false,
SPEC-013-4-02,static/portal.css,,false,false,
SPEC-013-4-02,scripts/build-css.sh,,false,false,
SPEC-013-4-02,scripts/optimize-svg.sh,,false,false,
SPEC-013-4-02,src/icons/icon-manifest.ts,,false,false,
SPEC-013-4-02,scripts/build-assets.sh,,false,false,
SPEC-013-4-02,scripts/watch-assets.sh,,false,false,
SPEC-013-4-02,package.json,,false,false,
SPEC-013-4-03,server/templates/pages/error.tsx,,false,false,
SPEC-013-4-03,server/templates/fragments/error-details.tsx,,false,false,
SPEC-013-4-03,server/templates/fragments/troubleshooting-steps.tsx,,false,false,
SPEC-013-4-03,server/lib/error-context.ts,,false,false,
SPEC-013-4-03,server/middleware/error-handler.ts,,false,false,
SPEC-013-4-03,server/server.ts,,false,false,
SPEC-013-4-04,tests/unit/static-serving.test.ts,,false,true,
SPEC-013-4-04,tests/unit/compression.test.ts,,false,true,
SPEC-013-4-04,tests/unit/asset-hashing.test.ts,,false,true,
SPEC-013-4-04,tests/unit/error-templates.test.ts,,false,true,
SPEC-013-4-04,tests/unit/error-sanitization.test.ts,,false,true,
SPEC-013-4-04,tests/integration/htmx-error-fragments.test.ts,,false,true,
SPEC-013-4-04,tests/integration/build-system.test.ts,,false,true,
SPEC-013-4-04,tests/security/directory-traversal.test.ts,,false,true,
SPEC-013-4-04,tests/performance/asset-load.test.ts,,false,true,
SPEC-013-4-04,tests/accessibility/error-pages.test.ts,,false,true,
SPEC-013-4-04,tests/fixtures/heartbeat-samples/healthy.json,,false,true,
SPEC-013-4-04,tests/fixtures/heartbeat-samples/stale.json,,false,true,
SPEC-013-4-04,tests/fixtures/heartbeat-samples/malformed.json,,false,true,
SPEC-014-1-01,server/auth/types.ts,,false,false,
SPEC-014-1-01,server/auth/middleware-factory.ts,,false,false,
SPEC-014-1-01,server/auth/base-auth.ts,,false,false,
SPEC-014-1-01,server/auth/middleware/auth-context.ts,,false,false,
SPEC-014-1-01,server/auth/middleware/require-auth.ts,,false,false,
SPEC-014-1-01,server/lib/config.ts,,false,false,
SPEC-014-1-01,server/lib/validation.ts,,false,false,
SPEC-014-1-01,config/portal-defaults.json,,false,false,
SPEC-014-1-02,server/auth/localhost-auth.ts,,false,false,
SPEC-014-1-02,server/auth/network-binding.ts,,false,false,
SPEC-014-1-02,server/auth/security/binding-enforcer.ts,,false,false,
SPEC-014-1-02,server/server.ts,,false,false,
SPEC-014-1-02,server/auth/__tests__/localhost-auth.test.ts,,false,true,
SPEC-014-1-02,server/auth/__tests__/network-binding.test.ts,,false,true,
SPEC-014-1-03,server/auth/tailscale-auth.ts,,false,false,
